Researcher,Trial,Plot,Weight,Width,Length,Height,Shape,Area,Hollow,Double,Knob
Groves,Example Trial,102,2.14,1.64,2.54,1.4,27251,5080,0,0,0
Groves,Example Trial,102,1.62,1.53,2.28,1.33,28639,4018,0,0,0
Groves,Example Trial,102,3.44,2.28,3.02,1.56,31225,7325,0,0,0
Groves,Example Trial,102,5.08,2.65,3.5,1.82,33229,9650,0,0,0
Groves,Example Trial,102,7.93,2.36,4.85,1.99,28723,14179,0,0,0
Groves,Example Trial,102,3.26,2.18,3.1,1.56,32338,7305,0,0,0
Groves,Example Trial,102,0.44,0.95,1.09,0.81,19062,1005,0,0,0
Groves,Example Trial,102,4.67,1.92,3.6,1.9,28121,8762,0,0,0
Groves,Example Trial,102,3.29,2.69,2.44,1.66,33117,6964,0,0,1
Groves,Example Trial,102,3.38,1.78,2.99,1.75,27555,6739,0,0,0
Groves,Example Trial,102,0.91,1.41,1.62,1.18,29619,2300,0,0,0
Groves,Example Trial,102,3.11,1.96,2.94,1.6,29645,6671,0,0,0
Groves,Example Trial,102,3.3,1.9,3.1,1.62,28914,7143,0,0,0
Groves,Example Trial,102,3.43,1.8,3.47,1.49,27132,7780,0,0,0
Groves,Example Trial,102,2.72,1.84,3.07,1.43,29697,6470,0,0,0
Groves,Example Trial,102,3.36,1.86,4.08,1.54,34782,8390,1,0,0
Groves,Example Trial,102,5.52,2.65,3.44,1.92,31707,10108,0,0,0
Groves,Example Trial,102,6.52,2.59,3.18,2.34,29559,9972,0,0,0
Groves,Example Trial,102,3.54,1.88,3.52,1.59,29723,7712,0,0,0
Groves,Example Trial,102,2.12,2.02,1.93,1.64,30158,4418,0,0,0
Groves,Example Trial,102,1.52,1.96,1.91,1.24,30539,3946,0,0,0
Groves,Example Trial,102,7.7,2.22,4.9,1.92,27124,14192,0,0,0
Groves,Example Trial,102,1.07,1.49,1.96,1.18,32206,2880,0,0,0
Groves,Example Trial,102,2.12,2.26,1.99,1.48,31396,4882,0,0,0
Groves,Example Trial,102,2.78,1.66,3.15,1.5,28214,6108,0,0,0
Groves,Example Trial,102,3.23,1.78,3.1,1.61,27504,6957,0,0,0
Groves,Example Trial,102,1.6,2.12,1.93,1.23,31454,4127,0,0,0
Groves,Example Trial,102,2.49,1.74,2.7,1.56,29433,5444,0,0,0
Groves,Example Trial,102,2.12,2.26,1.75,1.49,27796,4747,0,0,0
Groves,Example Trial,102,2.56,1.8,3.15,1.46,32336,6185,0,0,0
Groves,Example Trial,102,1.22,1.72,1.67,1.23,28959,3113,0,0,0
Groves,Example Trial,102,1.74,1.94,1.85,1.44,29702,3928,0,0,0
Groves,Example Trial,102,5.91,2.16,4.16,1.84,27975,11062,0,0,0
Groves,Example Trial,102,1.74,1.92,2.2,1.32,32044,4373,0,0,0
Groves,Example Trial,102,3.52,1.86,3.05,1.74,28042,7024,0,0,0
Groves,Example Trial,102,2.73,1.82,3.07,1.54,31518,6137,0,0,0
Groves,Example Trial,102,2.96,1.7,3.29,1.52,28720,6530,0,0,0
Groves,Example Trial,102,3.46,2.46,2.12,1.85,27884,6519,0,0,1
Groves,Example Trial,102,1.94,2.16,1.96,1.43,31206,4624,0,0,0
Groves,Example Trial,102,2.85,2.61,1.85,1.66,28123,5973,0,0,1
Groves,Example Trial,102,2.12,1.76,2.38,1.57,31020,4900,0,0,0
Groves,Example Trial,102,8.58,2.42,4.56,2.14,27523,14184,0,0,0
Groves,Example Trial,102,1.57,1.78,1.91,1.36,29450,3708,0,0,0
Groves,Example Trial,102,3.18,2.16,2.68,1.85,33676,6042,0,0,1
Groves,Example Trial,102,2.81,1.88,2.81,1.75,32900,5845,0,0,1
Groves,Example Trial,102,3.16,2.85,1.96,1.66,29344,6630,0,0,1
Groves,Example Trial,102,3.62,2.3,3.29,1.56,32609,7988,0,0,0
Groves,Example Trial,102,4.82,2.14,4.27,1.59,30143,10420,0,0,0
Groves,Example Trial,102,1.47,2.28,1.7,1.23,32431,4017,0,0,0
Groves,Example Trial,102,7.63,2.14,5.3,1.86,27648,14614,0,0,0
Groves,Example Trial,102,1.29,1.37,2.25,1.13,27001,3531,0,0,0
Groves,Example Trial,102,3.35,2.59,2.36,1.82,33207,6681,0,0,1
Groves,Example Trial,102,4.75,2.06,4.37,1.67,31649,10393,0,0,0
Groves,Example Trial,102,3.08,1.82,3.02,1.6,28552,6777,0,0,0
Groves,Example Trial,102,6.23,2.34,4.13,1.99,30869,11226,0,0,0
Groves,Example Trial,102,8.26,2.34,5.11,2.01,29097,14895,0,0,0
Groves,Example Trial,102,4.1,2.2,3.23,1.9,32930,8025,0,0,1
Groves,Example Trial,102,0.84,1.6,1.32,1,25142,2324,0,0,0
Groves,Example Trial,102,1.43,1.7,2.12,1.2,30243,3832,0,0,0
Groves,Example Trial,102,3.22,2.36,2.65,1.64,31852,6785,0,0,0
Groves,Example Trial,102,3.83,1.88,3.37,1.73,28617,7988,0,0,0
Groves,Example Trial,102,2.46,2.4,1.85,1.7,30682,5064,0,0,0
Groves,Example Trial,102,1.78,1.66,2.2,1.37,28108,4220,0,0,0
Groves,Example Trial,102,3.37,1.94,3.15,1.57,28469,7306,0,0,0
Groves,Example Trial,102,2.34,1.6,2.99,1.47,30053,5543,0,0,0
Groves,Example Trial,102,5.06,2.1,4.32,1.66,29761,10579,0,0,0
Groves,Example Trial,102,5.8,2.73,3.66,1.99,34282,10653,0,0,0
Groves,Example Trial,102,2.7,1.76,2.81,1.55,28391,5985,0,0,0
Groves,Example Trial,102,1.15,1.82,1.43,1.19,26931,2985,0,0,0
Groves,Example Trial,102,1.54,1.8,1.75,1.47,30068,3447,0,0,0
Groves,Example Trial,102,4.8,3.25,3.34,1.63,36861,10849,1,1,1
Groves,Example Trial,102,3.12,2.24,2.84,1.55,31604,6845,0,0,0
Groves,Example Trial,102,5.87,2.1,4.03,2,28834,10667,0,0,0
Groves,Example Trial,102,2.74,1.92,2.94,1.51,31108,6344,0,0,0
Groves,Example Trial,102,0.92,1.27,1.67,1.14,26280,2327,0,0,0
Groves,Example Trial,102,5.25,2.71,3.15,2,32520,9097,0,0,0
Groves,Example Trial,102,4.1,1.96,3.39,1.83,29656,8159,0,0,0
Groves,Example Trial,102,1.34,1.9,1.51,1.32,28261,3251,0,0,0
Groves,Example Trial,102,3.38,2.14,2.97,1.67,31402,7170,0,0,0
Groves,Example Trial,102,2.96,2.02,2.7,1.66,30586,6140,0,0,0
Groves,Example Trial,102,4.07,2,3.42,1.7,28570,8404,0,0,0
Groves,Example Trial,102,4.48,2.71,3.44,1.84,38288,9595,1,0,0
Groves,Example Trial,102,3.73,1.9,3.31,1.72,29000,7761,0,0,0
Groves,Example Trial,102,1.48,1.53,2.36,1.2,29276,3899,0,0,0
Groves,Example Trial,102,5.32,2.12,3.87,1.89,29147,10216,0,0,0
Groves,Example Trial,102,1.97,2.2,1.72,1.45,27851,4476,0,0,0
Groves,Example Trial,102,4.78,1.98,4.08,1.75,29575,9616,0,0,0
Groves,Example Trial,102,3.42,2.28,2.78,1.79,33174,6867,0,0,1
Groves,Example Trial,102,2.48,1.76,2.62,1.55,28820,5352,0,0,0
Groves,Example Trial,102,1.8,2.02,1.72,1.41,27216,4099,0,0,0
Groves,Example Trial,102,1.16,1.76,1.4,1.2,25489,2879,0,0,0
Groves,Example Trial,102,0.85,1.37,1.4,1.13,25498,2095,0,0,0
Groves,Example Trial,102,1.69,2.08,1.85,1.4,31876,4068,0,0,0
Groves,Example Trial,102,3.12,1.92,3.05,1.62,30406,6883,0,0,0
Groves,Example Trial,102,1.24,1.82,1.51,1.22,27038,3155,0,0,0
Groves,Example Trial,102,2.29,1.8,2.25,1.63,28827,4836,0,0,1
Groves,Example Trial,102,2.02,2.24,1.72,1.37,26130,4759,0,0,0
Groves,Example Trial,102,4.87,2.91,3.52,1.78,37439,10629,1,1,1
Groves,Example Trial,102,2.02,2.08,2.49,1.3,33331,5141,0,0,0
Groves,Example Trial,102,2.26,1.72,2.41,1.53,28062,5014,0,0,0
Groves,Example Trial,102,3.58,2.5,2.81,1.67,32770,7434,0,0,0
Groves,Example Trial,102,0.79,1.27,1.56,1.05,26332,2072,0,0,0
Groves,Example Trial,102,1.51,1.62,2.12,1.26,28657,3776,0,0,0
Groves,Example Trial,102,3.23,2.65,2.01,1.78,29353,6432,0,0,1
Groves,Example Trial,102,2.93,2.26,2.33,1.67,30013,5952,0,0,0
Groves,Example Trial,102,0.88,1.6,1.4,1.09,27745,2384,0,0,0
Groves,Example Trial,102,5.28,2.12,4.24,1.82,30984,10579,0,0,0
Groves,Example Trial,102,1.98,1.76,2.44,1.39,30147,4858,0,0,0
Groves,Example Trial,102,3.09,2.5,2.65,1.6,34304,6905,0,0,0
Groves,Example Trial,102,3.47,1.86,3.52,1.71,32264,7409,0,0,0
Groves,Example Trial,102,3.24,2.48,2.01,1.76,27077,6374,0,0,0
Groves,Example Trial,102,2.56,1.78,2.73,1.55,29422,5693,0,0,0
Groves,Example Trial,102,2.64,2.34,1.91,1.68,28441,5362,0,0,0
Groves,Example Trial,102,4.94,2.22,3.68,1.78,29437,9737,0,0,0
Groves,Example Trial,102,3.96,2.24,3.42,1.66,32113,8436,0,0,0
Groves,Example Trial,102,7.16,2.26,4.61,1.95,28374,13179,0,0,0
Groves,Example Trial,102,2.04,1.8,2.38,1.45,30450,4669,0,0,0
Groves,Example Trial,102,3.03,2.04,2.7,1.62,29448,6307,0,0,0
Groves,Example Trial,102,3.16,2.69,2.01,1.65,28232,6630,0,0,1
Groves,Example Trial,102,1.08,1.43,1.75,1.2,27805,2744,0,0,0
Groves,Example Trial,102,1.92,2.38,1.67,1.43,29602,4652,0,0,0
Groves,Example Trial,102,2.3,1.92,2.54,1.46,30957,5441,0,0,0
Groves,Example Trial,102,0.89,1.35,1.51,1.12,25653,2312,0,0,0
Groves,Example Trial,102,2.92,1.86,2.97,1.58,29891,6679,0,0,0
Groves,Example Trial,102,1.44,1.64,1.88,1.3,27834,3513,0,0,0
Groves,Example Trial,102,3.61,1.88,3.37,1.71,30010,7503,0,0,0
Groves,Example Trial,102,2.44,2.22,2.17,1.53,30207,5367,0,0,0
Groves,Example Trial,102,1.68,1.55,2.12,1.41,27578,3936,0,0,0
Groves,Example Trial,102,4.09,1.96,3.42,1.8,29500,8200,0,0,0
Groves,Example Trial,102,5.18,2.44,3.58,1.93,32546,9711,0,0,0
Groves,Example Trial,102,3.58,2.75,2.23,1.78,30491,7045,0,0,1
Groves,Example Trial,102,4.72,2.18,3.37,1.93,30040,8717,0,0,0
Groves,Example Trial,102,0.68,1.58,1.17,0.92,25010,1942,0,0,0
Groves,Example Trial,102,2.54,1.76,2.76,1.57,30025,5650,0,0,0
Groves,Example Trial,102,2.69,1.76,2.81,1.66,30519,5629,0,0,0
Groves,Example Trial,102,3.95,1.9,3.52,1.64,27767,8278,0,0,0
Groves,Example Trial,102,4.53,2.32,3.34,1.78,30447,9003,0,0,0
Groves,Example Trial,102,3.64,2.71,2.78,1.7,35185,7597,0,0,1
Groves,Example Trial,102,1.26,1.86,1.51,1.22,27194,3189,0,0,0
Groves,Example Trial,102,4.97,2.22,3.63,1.95,31618,9365,0,0,0
Groves,Example Trial,102,1.44,2.14,1.43,1.26,26776,3653,0,0,0
Groves,Example Trial,102,2.02,2.02,2.2,1.46,32120,4823,0,0,0
Groves,Example Trial,102,5.23,2.08,3.97,1.74,27472,10277,0,0,0
Groves,Example Trial,102,0.96,1.39,1.88,1,27220,2690,0,0,0
Groves,Example Trial,102,4.12,2.22,3.13,1.79,30189,8200,0,0,0
Groves,Example Trial,102,0.79,1.23,1.4,1.24,27028,1773,0,0,0
Groves,Example Trial,102,1.55,1.82,1.67,1.42,27844,3460,0,0,0
Groves,Example Trial,102,2.25,2.06,2.57,1.43,33647,5454,0,0,0
Groves,Example Trial,102,3.46,2.57,2.25,1.74,29079,6795,0,0,1
Groves,Example Trial,102,0.77,1.29,1.38,1.1,25431,1891,0,0,0
Groves,Example Trial,102,2.87,1.82,2.84,1.53,27554,6244,0,0,0
Groves,Example Trial,102,2.34,1.86,2.7,1.52,32621,5426,0,0,0
Groves,Example Trial,102,4.63,2.04,3.71,1.76,28769,9293,0,0,0
Groves,Example Trial,102,2.5,2.42,1.91,1.56,28842,5429,0,0,0
Groves,Example Trial,102,3.86,2.85,2.57,1.85,35104,7733,0,0,0
Groves,Example Trial,102,4.75,2.48,2.99,1.93,30129,8728,0,0,0
Groves,Example Trial,102,3.98,2.57,2.86,1.86,34350,8105,0,0,0
Groves,Example Trial,102,3.08,2.77,2.23,1.58,31687,6869,0,0,1
Groves,Example Trial,102,3.62,1.88,3.18,1.65,27249,7523,0,0,0
Groves,Example Trial,102,2.84,1.82,2.76,1.58,27945,6044,0,0,0
Groves,Example Trial,102,3.81,1.96,3.47,1.58,28204,8219,0,0,0
Groves,Example Trial,102,1.91,1.62,2.49,1.34,28299,4616,0,0,0
Groves,Example Trial,102,2.98,2.2,2.54,1.7,31877,6031,0,0,1
Groves,Example Trial,102,8.03,2.46,4.61,2,28245,13965,0,0,0
Groves,Example Trial,102,2.88,1.74,2.97,1.57,28171,6315,0,0,0
,,,,,,,,,,,
Culls Weight,0.15,,,,,,,,,,
,,,,,,,,,,,
Researcher,Trial,Plot,Weight,Width,Length,Height,Shape,Area,Hollow,Double,Knob
Groves,Example Trial,105,1.85,2.1,1.91,1.35,29269,4583,0,0,0
Groves,Example Trial,105,2.61,1.96,2.89,1.56,33856,5914,0,0,0
Groves,Example Trial,105,1.6,1.55,2.33,1.3,29343,4139,0,0,0
Groves,Example Trial,105,3.91,2.93,1.99,1.88,28035,7246,0,0,1
Groves,Example Trial,105,1.14,1.45,2.01,1.11,28378,3111,0,0,0
Groves,Example Trial,105,0.51,1.09,1.3,0.85,23616,1374,0,0,0
Groves,Example Trial,105,2.2,1.64,2.57,1.43,27396,5124,0,0,0
Groves,Example Trial,105,1.33,1.49,1.99,1.33,29651,3213,0,0,0
Groves,Example Trial,105,3.53,2.42,3.6,1.39,34305,8961,1,1,0
Groves,Example Trial,105,2.01,2.06,2.17,1.43,31802,4687,0,0,0
Groves,Example Trial,105,1.99,2.04,2.2,1.37,30897,4730,0,0,0
Groves,Example Trial,105,3.55,2.02,2.89,1.7,27955,7028,0,0,0
Groves,Example Trial,105,2.01,1.66,2.62,1.39,30076,4846,0,0,0
Groves,Example Trial,105,2.78,1.64,3.21,1.44,27268,6598,0,0,0
Groves,Example Trial,105,2.73,1.86,3.18,1.44,31198,6666,0,0,0
Groves,Example Trial,105,2.47,1.9,2.86,1.5,33000,5888,0,0,0
Groves,Example Trial,105,2.96,1.72,3.13,1.48,26918,6671,0,0,0
Groves,Example Trial,105,2.89,2.32,2.62,1.65,34703,6396,0,0,0
Groves,Example Trial,105,5.88,2.22,3.71,1.99,27874,10141,0,0,0
Groves,Example Trial,105,1.88,1.62,2.54,1.36,29766,4718,0,0,0
Groves,Example Trial,105,2.72,1.8,2.94,1.53,29767,6306,0,0,0
Groves,Example Trial,105,1.59,2,1.67,1.38,28988,3830,0,0,0
Groves,Example Trial,105,6.36,2.14,4.64,1.85,28883,12245,0,0,0
Groves,Example Trial,105,2.04,2.28,1.96,1.34,29353,4994,0,0,0
Groves,Example Trial,105,5.61,2.06,4.8,1.66,29258,12044,0,0,0
Groves,Example Trial,105,4.01,2.12,3.13,1.78,29454,7936,0,0,0
Groves,Example Trial,105,0.95,1.64,1.38,1.09,25967,2505,0,0,0
Groves,Example Trial,105,3.98,2.48,3.18,1.69,33487,8269,0,0,0
Groves,Example Trial,105,0.96,1.62,1.38,1.11,25849,2547,0,0,0
Groves,Example Trial,105,4.68,3.21,2.17,1.92,28577,8785,0,0,0
Groves,Example Trial,105,1.87,2.2,1.75,1.39,28617,4489,0,0,0
Groves,Example Trial,105,3.29,1.9,2.97,1.72,29501,6798,0,0,0
Groves,Example Trial,105,0.97,1.21,2.17,1.07,28963,2594,0,0,0
Groves,Example Trial,105,0.95,1.47,1.62,1.1,27574,2512,0,0,0
Groves,Example Trial,105,1.18,1.51,1.91,1.2,29329,3083,0,0,0
Groves,Example Trial,105,1.6,1.98,1.8,1.29,28734,3852,0,0,0
Groves,Example Trial,105,0.87,1.33,1.99,0.94,28596,2602,0,0,0
Groves,Example Trial,105,5.26,2.38,3.95,1.79,31991,10315,0,0,0
Groves,Example Trial,105,0.71,1.47,1.3,0.96,25838,1985,0,0,0
Groves,Example Trial,105,1.71,2.38,1.59,1.3,28768,4455,0,0,0
Groves,Example Trial,105,1.23,2.04,1.62,1.12,30092,3346,0,0,0
Groves,Example Trial,105,2.96,1.78,3.15,1.49,28224,6859,0,0,0
Groves,Example Trial,105,2.36,2.22,2.52,1.44,34135,5695,0,0,0
Groves,Example Trial,105,2.57,2.08,2.57,1.53,31824,6000,0,0,0
Groves,Example Trial,105,4.2,2.04,3.39,1.68,27662,8688,0,0,0
Groves,Example Trial,105,1.7,1.53,2.36,1.29,27399,4225,0,0,0
Groves,Example Trial,105,2.51,2.26,2.2,1.5,29713,5654,0,0,0
Groves,Example Trial,105,4.23,2.1,3.66,1.79,32524,8833,0,0,0
Groves,Example Trial,105,3.7,2.08,3.1,1.78,31020,7539,0,0,0
Groves,Example Trial,105,2.49,2.4,2.09,1.59,32029,5524,0,0,0
Groves,Example Trial,105,2.44,2.24,2.23,1.48,30298,5557,0,0,0
Groves,Example Trial,105,2.63,2.08,2.41,1.65,31449,5574,0,0,0
Groves,Example Trial,105,3.41,1.78,3.63,1.52,28801,7885,0,0,0
Groves,Example Trial,105,0.86,1.43,1.35,1.08,24243,2226,0,0,0
Groves,Example Trial,105,3.34,1.8,3.29,1.5,26595,7459,0,0,0
Groves,Example Trial,105,1.63,1.84,1.8,1.4,28446,3768,0,0,0
Groves,Example Trial,105,2.11,2.44,1.72,1.47,29238,4932,0,0,0
Groves,Example Trial,105,1.34,1.84,1.54,1.28,27067,3249,0,0,0
Groves,Example Trial,105,2.47,1.7,2.86,1.41,27754,5976,0,0,0
Groves,Example Trial,105,2.59,1.74,2.89,1.39,26987,6127,0,0,0
Groves,Example Trial,105,1.43,2.12,1.56,1.27,29371,3689,0,0,0
Groves,Example Trial,105,4.01,1.94,3.55,1.63,27994,8314,0,0,0
Groves,Example Trial,105,6.04,2.59,4.32,1.72,31862,12337,0,0,0
Groves,Example Trial,105,2.69,1.84,2.84,1.54,29916,6065,0,0,0
Groves,Example Trial,105,4.84,2.14,4.19,1.62,30012,10375,0,0,0
Groves,Example Trial,105,2.53,1.88,2.76,1.49,30558,5834,0,0,0
Groves,Example Trial,105,3.24,1.96,3.44,1.55,32255,7478,0,0,0
Groves,Example Trial,105,2.73,1.9,2.73,1.58,30020,5850,0,0,0
Groves,Example Trial,105,1.13,1.37,2.01,1.21,29486,2964,0,0,0
Groves,Example Trial,105,2.62,2.67,1.8,1.54,28249,5889,0,0,0
Groves,Example Trial,105,1.42,1.51,2.33,1.16,28741,3865,0,0,0
Groves,Example Trial,105,3.16,2.83,1.85,1.73,28662,6603,0,0,1
Groves,Example Trial,105,1.66,1.66,2.6,1.11,28860,4609,0,0,0
Groves,Example Trial,105,1.28,1.39,2.01,1.22,26629,3208,0,0,0
Groves,Example Trial,105,1.59,1.64,2.65,1.09,29793,4552,0,0,0
Groves,Example Trial,105,0.72,1.25,1.62,0.98,27562,2052,0,0,0
Groves,Example Trial,105,1.67,2.08,1.59,1.35,26734,4107,0,0,0
Groves,Example Trial,105,2.3,1.62,2.7,1.46,27765,5320,0,0,0
Groves,Example Trial,105,2.9,1.9,2.7,1.73,30603,5799,0,0,0
Groves,Example Trial,105,2.69,2.02,2.78,1.52,31731,6146,0,0,0
Groves,Example Trial,105,1.9,2.16,1.8,1.47,30080,4257,0,0,0
Groves,Example Trial,105,1.92,2.1,1.85,1.45,29339,4490,0,0,0
Groves,Example Trial,105,8.95,2.57,4.98,2.07,29601,15345,0,0,0
Groves,Example Trial,105,2.56,1.84,2.84,1.44,29394,6018,0,0,0
Groves,Example Trial,105,1.2,1.84,1.48,1.26,28593,2984,0,0,0
Groves,Example Trial,105,1.98,2.3,1.99,1.34,30975,5015,0,0,0
Groves,Example Trial,105,0.76,1.51,1.27,0.99,24980,2043,0,0,0
Groves,Example Trial,105,3.77,3.17,1.93,1.76,28561,7476,0,0,1
Groves,Example Trial,105,4.38,2.59,3.23,1.69,32278,9020,0,0,0
Groves,Example Trial,105,1.93,2.24,1.62,1.41,26510,4469,0,0,0
Groves,Example Trial,105,0.62,1.27,1.22,0.99,24740,1585,0,0,0
Groves,Example Trial,105,2.05,1.72,2.49,1.47,30710,4857,0,0,0
Groves,Example Trial,105,7.17,2.34,4.58,2.02,30193,12964,0,0,0
Groves,Example Trial,105,3.65,1.82,3.58,1.69,30168,7700,0,0,0
Groves,Example Trial,105,6.48,2.18,4.77,1.92,30810,12557,1,0,0
Groves,Example Trial,105,2.3,1.74,2.6,1.45,28520,5293,0,0,0
Groves,Example Trial,105,1.7,1.58,2.44,1.31,29707,4383,0,0,0
Groves,Example Trial,105,3.01,2.63,2.41,1.58,33270,6540,0,0,0
Groves,Example Trial,105,5.41,2.28,3.95,1.81,30130,10866,0,0,0
Groves,Example Trial,105,4.14,1.98,3.5,1.67,27954,8512,0,0,0
Groves,Example Trial,105,1.7,1.62,2.12,1.43,28889,3986,0,0,0
Groves,Example Trial,105,3.39,1.76,3.18,1.67,27571,6916,0,0,0
Groves,Example Trial,105,3.05,2.02,3.31,1.56,34198,7041,0,0,0
Groves,Example Trial,105,2.82,2.67,1.88,1.67,29726,6021,0,0,1
Groves,Example Trial,105,0.7,1.05,1.88,0.92,25944,1945,0,0,0
Groves,Example Trial,105,1.04,1.64,1.43,1.21,27285,2590,0,0,0
Groves,Example Trial,105,5.48,2.12,3.9,1.92,28968,10055,0,0,0
Groves,Example Trial,105,3.31,1.94,3.63,1.46,31062,7935,0,0,0
Groves,Example Trial,105,3.59,2.46,3.37,1.65,38102,8032,0,0,0
Groves,Example Trial,105,1.49,2.12,1.51,1.4,30078,3669,0,0,0
Groves,Example Trial,105,2.77,1.84,2.99,1.49,29593,6480,0,0,0
Groves,Example Trial,105,3.17,1.94,3.1,1.59,30164,6896,0,0,0
Groves,Example Trial,105,2.24,2.16,1.91,1.55,28547,4916,0,0,0
Groves,Example Trial,105,2.22,2.08,1.8,1.66,27995,4335,0,0,0
Groves,Example Trial,105,7.66,2.59,4.82,1.97,32105,14160,0,0,0
Groves,Example Trial,105,1.92,1.62,2.57,1.34,29057,4672,0,0,0
Groves,Example Trial,105,1.77,2.1,1.72,1.38,28161,4189,0,0,0
Groves,Example Trial,105,1.93,1.74,2.65,1.32,31536,4743,0,0,0
Groves,Example Trial,105,4.23,1.96,3.63,1.7,28593,8798,0,0,0
Groves,Example Trial,105,1.87,1.53,2.73,1.28,28590,4642,0,0,0
Groves,Example Trial,105,3.15,1.84,3.1,1.7,30783,6600,0,0,0
Groves,Example Trial,105,4.1,1.92,3.66,1.59,27251,8947,0,0,0
Groves,Example Trial,105,2.96,1.72,3.02,1.65,28955,6259,0,0,0
Groves,Example Trial,105,2.42,2.28,2.07,1.58,30813,5236,0,0,0
Groves,Example Trial,105,3.56,2.06,3.31,1.63,31219,7821,0,0,0
Groves,Example Trial,105,6.08,2.06,4.32,1.86,27224,11567,0,0,0
Groves,Example Trial,105,1.79,1.94,1.99,1.43,30841,4270,0,0,0
Groves,Example Trial,105,0.67,1.23,1.35,0.96,23792,1795,0,0,0
Groves,Example Trial,105,2.37,2.48,1.83,1.53,29298,5463,0,0,0
Groves,Example Trial,105,0.98,1.33,1.88,1.09,27810,2697,0,0,0
Groves,Example Trial,105,2.26,1.96,2.36,1.43,29268,5226,0,0,0
Groves,Example Trial,105,6.58,2.2,4.45,1.89,28120,12318,0,0,0
Groves,Example Trial,105,4.29,2.32,3.26,1.76,31028,8536,0,0,0
Groves,Example Trial,105,2.36,2.4,1.83,1.51,28101,5211,0,0,0
Groves,Example Trial,105,4.81,2.16,3.63,2.01,32765,8922,0,0,0
Groves,Example Trial,105,1.43,1.58,1.96,1.24,26853,3512,0,0,0
Groves,Example Trial,105,1.28,1.7,1.88,1.32,32958,3117,0,0,0
Groves,Example Trial,105,3.55,1.9,3.23,1.58,27313,7755,0,0,0
Groves,Example Trial,105,5.35,2.08,3.82,1.89,28069,10045,0,0,0
Groves,Example Trial,105,2.8,2.46,1.85,1.73,28118,5630,0,0,1
Groves,Example Trial,105,1.94,2.14,1.93,1.43,30444,4506,0,0,0
Groves,Example Trial,105,1,1.01,2.07,1.21,25297,2385,0,0,0
Groves,Example Trial,105,6.66,2.18,4.82,1.91,30134,12644,0,0,0
Groves,Example Trial,105,3.28,2.02,2.89,1.62,28833,7002,0,0,0
Groves,Example Trial,105,1.99,1.64,2.41,1.49,29593,4578,0,0,0
Groves,Example Trial,105,2.26,2.22,2.36,1.36,31527,5540,0,0,0
Groves,Example Trial,105,2.5,2.24,2.46,1.43,31519,5816,0,0,0
Groves,Example Trial,105,2.83,2.16,2.62,1.63,32595,6100,0,0,0
Groves,Example Trial,105,3.55,2.16,3.02,1.7,31237,7483,0,0,0
Groves,Example Trial,105,6.78,2.28,4,2.25,30265,10690,0,0,0
Groves,Example Trial,105,1.55,1.94,1.64,1.46,29968,3533,0,0,0
Groves,Example Trial,105,3.4,2.59,1.88,1.98,28355,5942,0,0,1
Groves,Example Trial,105,4.69,2.67,3.15,1.82,32637,9017,0,0,0
Groves,Example Trial,105,5.93,2.18,4.13,1.91,28999,10792,0,0,0
Groves,Example Trial,105,5.7,2.26,3.84,1.86,28318,10616,0,0,0
Groves,Example Trial,105,3.36,1.98,3.34,1.54,30310,7339,0,0,0
Groves,Example Trial,105,2.06,1.74,2.41,1.53,31145,4615,0,0,0
Groves,Example Trial,105,3.19,2.97,2.15,1.6,32027,7077,0,0,1
Groves,Example Trial,105,2.86,2.04,3.07,1.5,32846,6725,0,0,0
Groves,Example Trial,105,6.26,2.77,3.58,1.97,31207,11225,1,0,0
Groves,Example Trial,105,2.12,2.14,1.8,1.46,26527,4851,0,0,0
Groves,Example Trial,105,3.75,2.02,3.1,1.7,28387,7584,0,0,0
Groves,Example Trial,105,5.01,2.4,4.61,1.76,38867,11061,1,0,0
Groves,Example Trial,105,3.3,2.4,2.89,1.63,34259,7060,0,0,0
Groves,Example Trial,105,3.08,2.06,3.02,1.52,30702,6841,0,0,0
Groves,Example Trial,105,5.53,2.14,3.71,2,28713,9825,0,0,0
Groves,Example Trial,105,1.29,1.78,1.7,1.28,30025,3223,0,0,0
Groves,Example Trial,105,5.04,2.1,3.74,1.81,28205,9587,0,0,0
Groves,Example Trial,105,3.46,1.78,3.42,1.6,28150,7561,0,0,0
Groves,Example Trial,105,4.38,2.28,3.29,1.76,30141,8736,0,0,0
Groves,Example Trial,105,3.83,1.9,3.58,1.64,29126,8244,0,0,0
Groves,Example Trial,105,3.4,2.28,2.76,1.74,32204,6915,0,0,1
Groves,Example Trial,105,1.72,1.9,1.8,1.48,29427,3906,0,0,0
Groves,Example Trial,105,5.93,2.06,4.11,1.87,26699,10945,0,0,0
Groves,Example Trial,105,3.21,1.96,2.73,1.82,30337,6046,0,0,0
Groves,Example Trial,105,0.86,1.39,1.51,1.16,28310,2067,0,0,0
Groves,Example Trial,105,5.28,2.1,4.11,1.7,27789,10828,0,0,0
Groves,Example Trial,105,0.92,1.29,1.75,1.1,26991,2483,0,0,0
Groves,Example Trial,105,6.77,2.22,6.94,1.5,34136,16036,1,0,0
Groves,Example Trial,105,3.28,2.06,2.91,1.62,29607,6852,0,0,0
Groves,Example Trial,105,3.75,1.76,3.84,1.61,29016,8332,0,0,0
Groves,Example Trial,105,0.92,1.49,1.51,1.18,28857,2260,0,0,0
